,QF_MERCHANT_PRID,QF_MERCHANT_PERSONNEL_PRID,QF_MERCHANT_SERVICE_PRID,ratingCount,bookingCount,SERVICE_VIEW_COUNT,SERVICE_OFFER_PRICE,SERVICE_UPDATED_ON_DATE,combined_vectors,Transformed_Formatted_Name,SERVICE_NAME,Transformed_Sub_Category,SERVICE_NAME_1,SERVICE_NAME_2,SERVICE_NAME_3,SERVICE_NAME_4,SERVICE_NAME_5
2823,1204.0,1203,3458,2,37,6.0,170.0,2024-06-28 07:54:10,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.24339217 -0.19173679 -0.31878818 -0.0185825   0.44944673  0.22028918
 -0.84237659 -0.09140522 -0.55751106 -0.10067247 -0.17323381  0.3811982
  0.76706098  0.00696552 -0.19745341  0.24624144  0.27616361 -0.06615844]",Massage - Head - Regular - Men,Head Massage Regular - Men,Hair,Massage,Head,Regular,Men,
2824,1204.0,1203,3459,6,76,15.0,350.0,2024-06-28 08:17:33,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77933222 -0.15216503 -0.6292204  -0.19077331 -0.31342386 -0.64881843
  1.66131911  0.20639351 -0.88074588 -0.16818096 -0.62638606 -0.67378703
  1.01854745  0.05046016  0.08589861  0.06383243 -0.02785757 -0.00775019]",Cut - Hair & Trim - Beard - Men,Hair Cut & Beard Trim - Men,Hair,Cut,Hair & Trim,Beard,Men,
2825,1204.0,1203,3460,0,0,0.0,1695.0,2024-06-28 06:57:48,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.11147974  0.28329695 -0.18773516  0.0603553  -0.05790466 -0.0060588
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Straightening - Men,Straightening - Men,Hair,Straightening,Men,,,
2826,1204.0,1203,3461,0,1,0.0,1695.0,2024-06-28 07:00:06,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.39228256  1.10231402  0.35411135 -0.00130725 -0.31682191 -0.03676892
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Smoothening - Men,Smoothening - Men,Hair,Smoothening,Men,,,
2827,1204.0,1203,3462,0,0,1.0,790.0,2024-06-28 07:00:43,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.9875248   0.71830206  0.75316125 -0.36447347  0.52490741 -0.32843178
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Repair - Absolute - Men,Absolute Repair - Men,Hair,Repair,Absolute,Men,,
2828,1204.0,1203,3463,0,0,0.0,790.0,2024-06-28 07:01:19,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Men,Classic Hair Spa - Men,Hair,Spa,Classic,Hair,Men,
2829,1204.0,1203,3464,0,0,1.0,790.0,2024-06-28 07:01:49,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Dandruff Control - Men,Dandruff Control - Men,Hair,Dandruff Control,Men,,,
2830,1204.0,1203,3465,0,0,0.0,790.0,2024-06-28 07:02:18,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
 -0.55232859  0.18455997 -0.73688192  0.04115531 -0.17771172  0.26795059
  0.          0.          0.          0.          0.          0.        ]",Anti Hairfall - Men,Anti Hairfall - Men,Hair,Anti Hairfall,Men,,,
2831,1204.0,1203,3466,0,0,0.0,2260.0,2024-06-28 07:02:53,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
  0.79982349 -0.97338826  1.0905717   0.13496482  0.34136412 -0.11823986
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Repair - Keratin - Men,Keratin Repair - Men,Hair,Repair,Keratin,Men,,
2832,1204.0,1203,3467,0,0,0.0,1695.0,2024-06-28 07:07:26,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -0.24910689 -0.83100139 -0.01719111 -0.44904392  0.0248623  -0.07123326
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Global - Upto Shoulder - Women,Global - Upto Shoulder Women,Hair,Hair,Global,Upto Shoulder,Women,
2833,1204.0,1203,3468,0,0,0.0,2260.0,2024-06-28 07:08:15,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.75047063e-01 -4.35651683e-01  4.37146630e-01  5.17658616e-01
  1.40362269e-01  2.16580976e-01 -2.49106887e-01 -8.31001388e-01
 -1.71911093e-02 -4.49043917e-01  2.48622974e-02 -7.12332579e-02
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Hair - Global - Below Waist - Women,Global - Below Waist Women,Hair,Hair,Global,Below Waist,Women,
2834,1204.0,1203,3469,0,1,1.0,900.0,2024-06-28 07:09:08,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  0.51574082 -0.08041661 -0.38047991 -0.5056135   0.25184331 -0.41039205
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Hair - Root Touch Up - Women,Root Touch Up - Women,Hair,Hair,Root Touch Up,Women,,
2835,1204.0,1203,3470,0,2,0.0,565.0,2024-06-28 07:10:56,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  2.37562363  1.83008172  0.22512335  0.1696747  -0.65895974 -0.99748057
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Wash & Blow Dry - Upto Shoulder - Women,Wash & BlowDry - Upto Shoulder Women,Hair,Hair,Wash & Blow Dry,Upto Shoulder,Women,
2836,1204.0,1203,3471,0,0,0.0,565.0,2024-06-28 07:11:32,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.75047063e-01 -4.35651683e-01  4.37146630e-01  5.17658616e-01
  1.40362269e-01  2.16580976e-01  2.37562363e+00  1.83008172e+00
  2.25123347e-01  1.69674695e-01 -6.58959743e-01 -9.97480565e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Hair - Wash & Blow Dry - Below Waist - Women,Wash & BlowDry - Below Waist Women,Hair,Hair,Wash & Blow Dry,Below Waist,Women,
2837,1204.0,1203,3472,0,1,0.0,565.0,2024-06-28 07:12:06,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
  2.37562363  1.83008172  0.22512335  0.1696747  -0.65895974 -0.99748057
 -0.14675111  0.85274588  0.00542463  1.22026574  0.17345227  0.18701205]",Hair - Wash & Blow Dry - Upto Waist - Women,Wash & BlowDry - Upto Waist Women,Hair,Hair,Wash & Blow Dry,Upto Waist,Women,
2838,1204.0,1203,3473,0,0,0.0,900.0,2024-06-28 07:13:10,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.38525772  0.34848292  0.44865059  0.02214065  0.07811625  0.21395788
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Ironing - Below Waist - Women,Ironing - Below Waist Women,Hair,Ironing,Below Waist,Women,,
2839,1204.0,1203,3474,2,10,1.0,850.0,2024-06-28 07:18:21,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.47367549 -0.28372472  0.20471065 -0.72237116  0.21006598  0.0012346
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Hair Cut - Advanced - Women,Hair Cut Advanced - Women,Hair,Hair Cut,Advanced,Women,,
2840,1204.0,1203,3475,0,5,0.0,565.0,2024-06-28 07:19:13,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.37152913 -0.67940062  0.65306028  0.35935363 -0.07419304  0.22697829
 -0.70476387  0.59305521  0.70956686 -0.43253547  0.17665921  0.03478749
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Hair Cut - Basic - Women,Hair Cut Basic - Women,Hair,Hair Cut,Basic,Women,,
2841,1204.0,1203,3476,0,0,0.0,1243.0,2024-06-28 07:25:32,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77416794 -0.54407445  0.10392648  0.02099826  0.2733113   0.16564617
 -0.80518804 -0.15883603  0.00945025 -0.26789621 -0.14291895  0.22105887
  0.97861729  0.0669271   0.15719771 -0.32142373 -0.27513771 -0.09545029]",Spa - Classic - Hair - Below Waist - Women,Classic Hair Spa - Below Waist Women,Hair,Spa,Classic,Hair,Below Waist,Women
2842,1204.0,1203,3477,0,0,0.0,5650.0,2024-06-28 07:26:47,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.33254724e-01  2.67460092e-01 -4.19324296e-01 -3.75026695e-01
  4.57530543e-02 -1.52491460e-02  7.99823493e-01 -9.73388265e-01
  1.09057170e+00  1.34964821e-01  3.41364120e-01 -1.18239863e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Repair - Keratin - Below Waist - Women,Keratin Repair - Below Waist Women,Hair,Repair,Keratin,Below Waist,Women,
2843,1204.0,1203,3478,0,0,0.0,1020.0,2024-06-28 07:28:13,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
  0.71813963  1.25002487  0.21930374  0.02379771  1.17453558 -0.48550793
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Upto Waist - Women,Dandruff Control - Upto Waist Women,Hair,Dandruff Control,Upto Waist,Women,,
2844,1204.0,1203,3479,0,0,0.0,1469.0,2024-06-28 07:29:35,"[-8.64587760e-02  1.21203727e+00 -2.01816523e-01  2.37595840e-01
 -3.48025676e-01  3.30571449e-01 -6.17143210e-01 -4.90011799e-01
 -1.52837910e-02  2.78931144e-01 -1.77409817e-01 -4.30409921e-01
  7.33254724e-01  2.67460092e-01 -4.19324296e-01 -3.75026695e-01
  4.57530543e-02 -1.52491460e-02 -9.87524803e-01  7.18302057e-01
  7.53161248e-01 -3.64473473e-01  5.24907412e-01 -3.28431782e-01
  4.25517815e-01  5.73815048e-04  1.83052368e-01  6.80450947e-01
  2.08958001e-01  6.83979158e-01]",Repair - Absolute - Below Waist - Women,Absolute Repair - Below Waist Women,Hair,Repair,Absolute,Below Waist,Women,
2845,1204.0,1203,3480,0,0,0.0,4520.0,2024-06-28 07:30:59,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.17451614  0.55356876 -0.18989086 -0.04055182  0.29519657  0.11785924
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Rebonding - Below Waist - Women,Rebonding - Below Waist Women,Hair,Rebonding,Below Waist,Women,,
2846,1204.0,1203,3481,0,0,0.0,4520.0,2024-06-28 07:32:16,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.39228256  1.10231402  0.35411135 -0.00130725 -0.31682191 -0.03676892
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Smoothening - Below Waist - Women,Smoothening - Below Waist Women,Hair,Smoothening,Below Waist,Women,,
2847,1204.0,1203,3482,0,1,0.0,1243.0,2024-06-28 07:33:30,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -1.7085644   0.18661839 -0.41999368  0.34072707 -0.02940591 -0.4796445
 -0.25698737  0.67061868 -0.23314294  0.11872567  0.4320197   0.01594147
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Dandruff Control - Below Waist - Women,Dandruff Control - Below Waist Women,Hair,Dandruff Control,Below Waist,Women,,
2848,1204.0,1203,3483,0,5,0.0,1243.0,2024-06-28 07:34:38,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
  0.71813963  1.25002487  0.21930374  0.02379771  1.17453558 -0.48550793
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Upto Waist - Women,Anti Hairfall - Upto Waist Women,Hair,Anti Hairfall,Upto Waist,Women,,
2849,1204.0,1203,3484,0,1,0.0,1020.0,2024-06-28 07:35:52,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.85751561  0.44582611  0.93021251  0.38070081 -0.29864697  0.11319834
  0.72176132  1.00470332 -0.09617323  0.10554952  1.26108524 -0.35560326
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Anti Hairfall - Upto Shoulder - Women,Anti Hairfall - Upto Shoulder Women,Hair,Anti Hairfall,Upto Shoulder,Women,,
2850,1214.0,1213,3485,0,0,0.0,1599.0,2024-06-28 08:48:22,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.58604551 -0.23753731  0.35004775  0.22486989 -0.01824205 -0.20769014
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Diamond - Women,Diamond Facial Women,Face,Facial,Diamond,Women,,
2851,1214.0,1213,3486,0,2,0.0,2200.0,2024-06-28 08:33:10,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.85137544  0.7427331   0.31130551  0.53250231 -0.04243295 -0.28052775
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Gold - Women,Gold Facial Women,Face,Facial,Gold,Women,,
2852,1214.0,1213,3487,0,0,1.0,450.0,2024-06-28 08:41:44,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
 -0.6299529  -0.24401395  0.70462259 -0.12470733 -0.48607881  0.07945194
  0.23805895 -1.1393461  -0.06330848  0.92322913  0.37074019  0.14164263
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Clean up - Fruit - Women,Fruit Clean up Women,Face,Clean up,Fruit,Women,,
2853,1214.0,1213,3488,0,0,0.0,900.0,2024-06-28 08:42:32,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.23805895 -1.1393461  -0.06330848  0.92322913  0.37074019  0.14164263
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Fruit - Women,Fruit Facial Women,Face,Facial,Fruit,Women,,
2854,1214.0,1213,3489,0,0,0.0,1000.0,2024-06-28 08:43:10,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  0.84759995 -1.42743916 -0.34109229  1.09807425  0.12101971  0.28661881
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Orange Fruit - Women,Orange Fruit Facial Women,Face,Facial,Orange Fruit,Women,,
2855,1214.0,1213,3490,0,0,0.0,900.0,2024-06-28 08:43:40,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
  1.24346213 -1.16846865 -0.04377515  1.21031062 -0.06865512  0.14073639
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Papaya Fruit - Women,Papaya Fruit Facial Women,Face,Facial,Papaya Fruit,Women,,
2856,1214.0,1213,3491,1,1,0.0,1400.0,2024-06-28 08:44:10,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  1.11644505 -0.07078174 -0.27899118  0.179194    0.30756564  0.15982236
 -0.85236893 -0.18077368 -0.20225761  0.35931795 -0.2398562   0.02532578
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Facial - Pearl - Women,Pearl Facial Women,Face,Facial,Pearl,Women,,
2857,1214.0,1213,3492,0,0,0.0,649.0,2024-06-28 08:45:53,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.69246625 -0.18479855  0.18176389  0.21458903 -0.10211468 -0.51926521
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.17409933 -0.4590811  -0.55157247  0.48602548 -0.05915829  0.03171858
  0.26627567 -0.46777765  0.6882601  -0.90572392 -0.67807649  0.05164338]",Waxing - Rica - Full Legs - Women,Rica Waxing - Full Legs Women,legs,Waxing,Rica,Full Legs,Women,
2858,1214.0,1213,3493,0,0,0.0,479.0,2024-06-28 08:46:41,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.69246625 -0.18479855  0.18176389  0.21458903 -0.10211468 -0.51926521
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.17409933 -0.4590811  -0.55157247  0.48602548 -0.05915829  0.03171858
  0.53398742 -0.26634242  0.6848637  -0.28566841 -0.41293991  0.14800532]",Waxing - Rica - Half Legs - Women,Rica Waxing - Half Legs Women,legs,Waxing,Rica,Half Legs,Women,
2859,1214.0,1213,3494,0,0,0.0,170.0,2024-06-28 08:48:54,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.49333742 -0.04231262 -0.16367395  0.19529345 -0.03889523 -0.27272534
 -0.27257518  0.49973626  0.34814651  0.12134194  0.21644699  0.12443508
 -0.17409933 -0.4590811  -0.55157247  0.48602548 -0.05915829  0.03171858
 -0.44896984  0.02287791  0.40196204  0.69415421 -0.16329386 -0.12150254]",Waxing - Rica - Under Arms - Women,Rica Waxing - Under Arms Women,Body,Waxing,Rica,Under Arms,Women,
2860,1214.0,1213,3495,0,0,1.0,800.0,2024-06-28 08:51:33,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
 -0.38525772  0.34848292  0.44865059  0.02214065  0.07811625  0.21395788
  0.72176132  1.00470332 -0.09617323  0.10554952  1.26108524 -0.35560326
  0.68859091 -0.39464916  0.62361956 -0.42203161 -0.38711057  0.06243604]",Ironing - Upto Shoulder - Women,Ironing - Upto Shoulder Women,Hair,Ironing,Upto Shoulder,Women,,
2861,1214.0,1213,3496,0,0,1.0,250.0,2024-06-28 08:53:30,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.77504706 -0.43565168  0.43714663  0.51765862  0.14036227  0.21658098
 -1.21008727  0.68369231  0.21463812  0.29361143 -0.201676   -0.16082422
  0.07565366  1.05902483  0.36425505  0.9760281  -0.11195728  0.04041848]",Hair - Wash - Upto Shoulder - Women,Hair Wash - Upto Shoulder Women,Hair,Hair,Wash,Upto Shoulder,Women,
2862,1215.0,1214,3497,0,0,2.0,6000.0,2024-06-29 03:45:57,"[-1.34460831 -0.64139213  0.48596018  0.43599863  0.4665922   0.17363157
 -0.26641499  0.01123556 -0.12925359 -0.39010507 -0.10871687  0.01787813
  0.60044349  0.57861489  0.07364828 -0.23895823 -0.10261597 -0.01489271
 -0.54999532 -0.04170903  0.09746646 -0.11494546  0.23317815 -0.34433495
 -1.83953377 -0.61425286 -0.13297354  0.25646609  0.51588558 -0.22195515]",Cleaning - Deep - 3 BHK Furnished,3 BHK Furnished Deep cleaning,Room,Cleaning,Deep,3 BHK Furnished,,
2863,1114.0,1113,3498,0,0,1.0,220.0,2024-06-29 12:00:33,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.565579   -0.35022679  0.18335013  0.13491305 -0.41414113  0.07671471
 -0.68206775 -0.06013154  0.26744702 -0.33142523  0.49396605 -0.04017394
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Highlights - Partial - Men,Partial Highlights - Men,Hair,Highlights,Partial,Men,,
2864,840.0,839,3499,1,7,0.0,80.0,2024-06-29 13:04:47,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.65935863 -0.05569227 -0.03678674  0.46320998 -0.07177095 -0.04880857
  1.05128125  0.02345308 -0.32014901 -0.1800617   0.3690378  -0.15302528
 -0.94253864 -0.00290323 -0.17022107  0.31200125  0.08972103 -0.06011488
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Trim - Beard - Men,Beard Trim - Men,Beard,Trim,Beard,Men,,
2865,840.0,839,3500,0,1,0.0,150.0,2024-06-30 08:19:31,"[-1.45080632 -0.80875503 -1.19915392 -0.16241798 -0.01560754 -0.02898695
 -0.78280591  0.12585485  0.16233719  0.03257952 -0.50200341  0.03477976
  0.809729   -0.18270606  0.11628515  0.19234641  0.12926951  0.0528518
 -1.11428203  0.48244068 -0.17726933  0.06043559  0.10945791  0.03652477
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Scrub - Face - Men,Face Scrub - Men,Face,Scrub,Face,Men,,
2866,1040.0,1039,3501,0,2,0.0,900.0,2024-06-30 12:09:51,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  0.73325472  0.26746009 -0.4193243  -0.37502669  0.04575305 -0.01524915
 -0.9875248   0.71830206  0.75316125 -0.36447347  0.52490741 -0.32843178
  1.12229147  0.03730959  0.70919327 -0.12713538 -0.25101891 -0.19098701]",Repair - Absolute - Men,Absolute Repair - Men,Hair,Repair,Absolute,Men,,
2867,840.0,839,3502,1,15,2.0,110.0,2024-06-30 12:31:31,"[-0.08645878  1.21203727 -0.20181652  0.23759584 -0.34802568  0.33057145
 -0.61714321 -0.4900118  -0.01528379  0.27893114 -0.17740982 -0.43040992
  1.24339217 -0.19173679 -0.31878818 -0.0185825   0.44944673  0.22028918
 -0.84237659 -0.09140522 -0.55751106 -0.10067247 -0.17323381  0.3811982
  0.76706098  0.00696552 -0.19745341  0.24624144  0.27616361 -0.06615844]",Massage - Head - Regular - Men,Head Massage Regular - Men,Hair,Massage,Head,Regular,Men,
2868,1222.0,1221,3503,0,0,0.0,350.0,2024-07-01 05:51:00,"[ 0.04445266  0.40665276  0.39331259 -0.8183475   0.2096024   0.09506594
 -0.12056173  0.15356019  0.17849766 -0.53664835 -0.09857831  0.16311332
  1.37067765 -0.38884667 -0.36545101 -0.32073776  0.39366337  0.02725272
 -0.47116085 -0.28453266  0.51385719 -0.32285108  0.11753167 -0.12427701
  1.05091519  0.10276776  0.02988979 -0.25540788  0.01935928 -0.18831677]",Wash - Foam - Bike,Bike - Foam Wash,Bike,Wash,Foam,Bike,,
